currentVersion,nextVersion,curId,curAffected,curType,curShape,nextId,nextAffected,nextType,nextShape,matched,similarityScore
2.7.2,2.7.5,322,"[antlr.Tool, antlr.Grammar, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,357,"[antlr.MakeGrammar, antlr.Tool, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,322,"[antlr.Tool, antlr.Grammar, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,362,"[antlr.MakeGrammar, antlr.Grammar, antlr.Tool]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,363,[antlr.collections.impl],unstableDep,NA,400,[antlr.collections.impl],unstableDep,NA,true,1.0
2.7.2,2.7.5,289,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,unknown,325,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,289,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,unknown,327,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,333,"[antlr.Grammar, antlr.TreeElement, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,336,"[antlr.Grammar, antlr.WildcardElement, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,337,"[antlr.Grammar, antlr.OneOrMoreBlock, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,338,"[antlr.Grammar, antlr.Tool, antlr.ZeroOrMoreBlock, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,339,"[antlr.Grammar, antlr.Tool, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,341,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,343,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,345,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.SynPredBlock]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,346,"[antlr.Grammar, antlr.Tool, antlr.CharLiteralElement, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,349,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.StringLiteralElement]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,352,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TokenRefElement]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,353,"[antlr.Grammar, antlr.Tool, antlr.CharRangeElement, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,354,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TokenRangeElement]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,307,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,367,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,323,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,355,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,323,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,356,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool, antlr.CodeGenerator, antlr.DefineGrammarSymbols]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,323,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,364,"[antlr.MakeGrammar, antlr.Grammar, antlr.Tool, antlr.CodeGenerator]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,272,"[antlr.Tool, antlr.Grammar, antlr.LexerGrammar, antlr.DefaultToolErrorHandler, antlr.Lookahead]",cyclicDep,unknown,306,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.Lookahead, antlr.LexerGrammar]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,272,"[antlr.Tool, antlr.Grammar, antlr.LexerGrammar, antlr.DefaultToolErrorHandler, antlr.Lookahead]",cyclicDep,unknown,307,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.Lookahead, antlr.CodeGenerator, antlr.LexerGrammar]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,272,"[antlr.Tool, antlr.Grammar, antlr.LexerGrammar, antlr.DefaultToolErrorHandler, antlr.Lookahead]",cyclicDep,unknown,308,"[antlr.DefaultToolErrorHandler, antlr.Tool, antlr.Lookahead, antlr.LexerGrammar]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,290,"[antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,clique,323,"[antlr.preprocessor.Grammar, antlr.preprocessor.Preprocessor, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,chain,false,0.75
2.7.2,2.7.5,290,"[antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,clique,325,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,unknown,false,0.6
2.7.2,2.7.5,290,"[antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,clique,326,"[antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,clique,true,1.0
2.7.2,2.7.5,308,"[antlr.Tool, antlr.Grammar, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,339,"[antlr.Grammar, antlr.Tool, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,308,"[antlr.Tool, antlr.Grammar, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,342,"[antlr.Grammar, antlr.Tool, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,308,"[antlr.Tool, antlr.Grammar, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,343,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,308,"[antlr.Tool, antlr.Grammar, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,344,"[antlr.Tool, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,324,"[antlr.Tool, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,355,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,324,"[antlr.Tool, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,356,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool, antlr.CodeGenerator, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.6
2.7.2,2.7.5,324,"[antlr.Tool, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,357,"[antlr.MakeGrammar, antlr.Tool, antlr.DefineGrammarSymbols]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,324,"[antlr.Tool, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,358,"[antlr.MakeGrammar, antlr.Tool, antlr.SimpleTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,324,"[antlr.Tool, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,359,"[antlr.MakeGrammar, antlr.Tool, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,324,"[antlr.Tool, antlr.MakeGrammar, antlr.DefineGrammarSymbols]",cyclicDep,unknown,360,"[antlr.MakeGrammar, antlr.ANTLRTokdefParser, antlr.Tool, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.6
2.7.2,2.7.5,273,"[antlr.Tool, antlr.Grammar, antlr.LexerGrammar, antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Lookahead]",cyclicDep,unknown,306,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.Lookahead, antlr.LexerGrammar]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,273,"[antlr.Tool, antlr.Grammar, antlr.LexerGrammar, antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.Lookahead]",cyclicDep,unknown,307,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.Lookahead, antlr.CodeGenerator, antlr.LexerGrammar]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,291,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,325,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,291,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,327,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,291,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,332,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,309,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,341,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,309,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,342,"[antlr.Grammar, antlr.Tool, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,309,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,343,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,325,"[antlr.Tool, antlr.MakeGrammar, antlr.SimpleTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,357,"[antlr.MakeGrammar, antlr.Tool, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,325,"[antlr.Tool, antlr.MakeGrammar, antlr.SimpleTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,358,"[antlr.MakeGrammar, antlr.Tool, antlr.SimpleTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,274,"[antlr.Tool, antlr.LexerGrammar, antlr.DefaultToolErrorHandler, antlr.Lookahead]",cyclicDep,unknown,306,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.Lookahead, antlr.LexerGrammar]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,274,"[antlr.Tool, antlr.LexerGrammar, antlr.DefaultToolErrorHandler, antlr.Lookahead]",cyclicDep,unknown,308,"[antlr.DefaultToolErrorHandler, antlr.Tool, antlr.Lookahead, antlr.LexerGrammar]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,292,"[antlr.Tool, antlr.preprocessor.Preprocessor, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,330,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Preprocessor, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,292,"[antlr.Tool, antlr.preprocessor.Preprocessor, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,332,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,310,"[antlr.Tool, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,342,"[antlr.Grammar, antlr.Tool, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,310,"[antlr.Tool, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,343,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,false,0.6
2.7.2,2.7.5,310,"[antlr.Tool, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,344,"[antlr.Tool, antlr.LLkAnalyzer, antlr.TreeWalkerGrammar]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,326,"[antlr.Tool, antlr.MakeGrammar, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,357,"[antlr.MakeGrammar, antlr.Tool, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,326,"[antlr.Tool, antlr.MakeGrammar, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,359,"[antlr.MakeGrammar, antlr.Tool, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,326,"[antlr.Tool, antlr.MakeGrammar, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,360,"[antlr.MakeGrammar, antlr.ANTLRTokdefParser, antlr.Tool, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,275,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.AlternativeBlock, antlr.RuleBlock]",cyclicDep,unknown,309,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.AlternativeBlock, antlr.CodeGenerator, antlr.RuleBlock]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,275,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.AlternativeBlock, antlr.RuleBlock]",cyclicDep,unknown,310,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.AlternativeBlock, antlr.CodeGenerator, antlr.RuleRefElement, antlr.RuleBlock]",cyclicDep,unknown,false,0.8571428571428571
2.7.2,2.7.5,275,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.AlternativeBlock, antlr.RuleBlock]",cyclicDep,unknown,311,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.AlternativeBlock, antlr.RuleBlock]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,275,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.DefaultToolErrorHandler, antlr.AlternativeBlock, antlr.RuleBlock]",cyclicDep,unknown,317,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.CodeGenerator, antlr.RuleBlock]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,294,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,325,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy, antlr.preprocessor.GrammarFile]",cyclicDep,unknown,false,0.6
2.7.2,2.7.5,294,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,327,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Grammar, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,294,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,330,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Preprocessor, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,294,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,332,"[antlr.Tool, antlr.preprocessor.Tool, antlr.preprocessor.Hierarchy]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,311,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.AlternativeBlock, antlr.LLkAnalyzer, antlr.SynPredBlock]",cyclicDep,unknown,345,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.SynPredBlock]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,327,"[antlr.Tool, antlr.MakeGrammar, antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,359,"[antlr.MakeGrammar, antlr.Tool, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,327,"[antlr.Tool, antlr.MakeGrammar, antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,360,"[antlr.MakeGrammar, antlr.ANTLRTokdefParser, antlr.Tool, antlr.ImportVocabTokenManager, antlr.DefineGrammarSymbols]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,276,"[antlr.Tool, antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,313,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.ParserGrammar, antlr.RuleBlock]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,276,"[antlr.Tool, antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,314,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.ParserGrammar, antlr.CodeGenerator, antlr.RuleBlock]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,276,"[antlr.Tool, antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,315,"[antlr.DefaultToolErrorHandler, antlr.Tool, antlr.ParserGrammar, antlr.RuleBlock]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,276,"[antlr.Tool, antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,318,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.RuleBlock]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,295,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.AlternativeBlock, antlr.LLkAnalyzer, antlr.TreeElement]",cyclicDep,unknown,333,"[antlr.Grammar, antlr.TreeElement, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,312,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.SynPredBlock]",cyclicDep,unknown,341,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,312,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.SynPredBlock]",cyclicDep,unknown,345,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.SynPredBlock]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,328,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]",cyclicDep,tiny,361,"[antlr.ANTLRTokdefParser, antlr.ImportVocabTokenManager]",cyclicDep,tiny,true,1.0
2.7.2,2.7.5,277,"[antlr.Tool, antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.CodeGenerator, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,313,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.ParserGrammar, antlr.RuleBlock]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,277,"[antlr.Tool, antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.CodeGenerator, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,314,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.ParserGrammar, antlr.CodeGenerator, antlr.RuleBlock]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,277,"[antlr.Tool, antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.CodeGenerator, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,317,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.CodeGenerator, antlr.RuleBlock]",cyclicDep,unknown,false,0.8333333333333334
2.7.2,2.7.5,296,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeElement]",cyclicDep,unknown,333,"[antlr.Grammar, antlr.TreeElement, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,296,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.LLkAnalyzer, antlr.TreeElement]",cyclicDep,unknown,341,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,313,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.CharLiteralElement, antlr.LLkAnalyzer]",cyclicDep,unknown,341,"[antlr.Grammar, antlr.Tool, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,313,"[antlr.Tool, antlr.Grammar, antlr.CodeGenerator, antlr.CharLiteralElement, antlr.LLkAnalyzer]",cyclicDep,unknown,346,"[antlr.Grammar, antlr.Tool, antlr.CharLiteralElement, antlr.CodeGenerator, antlr.LLkAnalyzer]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,329,"[antlr.Tool, antlr.Grammar, antlr.MakeGrammar]",cyclicDep,unknown,355,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,329,"[antlr.Tool, antlr.Grammar, antlr.MakeGrammar]",cyclicDep,unknown,356,"[antlr.Grammar, antlr.MakeGrammar, antlr.Tool, antlr.CodeGenerator, antlr.DefineGrammarSymbols]",cyclicDep,unknown,false,0.6
2.7.2,2.7.5,329,"[antlr.Tool, antlr.Grammar, antlr.MakeGrammar]",cyclicDep,unknown,362,"[antlr.MakeGrammar, antlr.Grammar, antlr.Tool]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,329,"[antlr.Tool, antlr.Grammar, antlr.MakeGrammar]",cyclicDep,unknown,364,"[antlr.MakeGrammar, antlr.Grammar, antlr.Tool, antlr.CodeGenerator]",cyclicDep,unknown,false,0.75
2.7.2,2.7.5,329,"[antlr.Tool, antlr.Grammar, antlr.MakeGrammar]",cyclicDep,unknown,365,"[antlr.Grammar, antlr.MakeGrammar, antlr.ActionElement, antlr.Tool, antlr.CodeGenerator]",cyclicDep,unknown,false,0.6
2.7.2,2.7.5,278,"[antlr.Tool, antlr.DefaultToolErrorHandler, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,313,"[antlr.Grammar, antlr.DefaultToolErrorHandler, antlr.Tool, antlr.ParserGrammar, antlr.RuleBlock]",cyclicDep,unknown,false,0.8
2.7.2,2.7.5,278,"[antlr.Tool, antlr.DefaultToolErrorHandler, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,315,"[antlr.DefaultToolErrorHandler, antlr.Tool, antlr.ParserGrammar, antlr.RuleBlock]",cyclicDep,unknown,true,1.0
2.7.2,2.7.5,278,"[antlr.Tool, antlr.DefaultToolErrorHandler, antlr.RuleBlock, antlr.ParserGrammar]",cyclicDep,unknown,316,"[antlr.DefaultToolErrorHandler, antlr.Tool, antlr.RuleBlock]",cyclicDep,unknown,false,0.75
